mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
27	26	73	73	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	866													
27	26	74	74	1.5	1/4	1/4	Chord	3/4	11	1	3/8	1/4	3/2	867													52
27	26	151/2	151/2	0.5	5/8	5/8	Chord	3/4	11	1	1/8	1/8	1	868													
27	26	73	73	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	869													50
27	26	147/2	147/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	870													50
27	26	74	74	0.5	1/4	1/4	Chord	3/4	11	2	1/8	1/8	1	871													50
27	26	149/2	149/2	0.5	3/8	3/8	Chord	3/4	11	2	1/8	1/8	1	872													
27	26	75	75	1.0	1/2	1/2	Chord	3/4	11	2	1/4	1/4	1	873													
27	26	73	73	0.0	0	0	FiguredBass	3/4	12	1	0												1/4	7			
27	26	73	73	1.0	0	0	Chord	3/4	12	1	1/4	1/4	1	874													
27	26	74	74	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/4	6			
27	26	74	74	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	875													
27	26	75	75	0.0	1/2	1/2	FiguredBass	3/4	12	1	0												1/4	7b			
27	26	75	75	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	876													
27	26	73	73	1.0	0	0	Chord	3/4	13	1	1/4	1/4	1	877													
27	26	74	74	1.0	1/4	1/4	Chord	3/4	13	1	1/4	1/4	1	878													
27	26	75	75	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	879													
28	27	76	76	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	880													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	881													
28	27	76	76	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	882													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	883													
28	27	77	77	1.0	1/4	1/4	Chord	3/4	7	1	1/4	1/4	1	884													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	885													
28	27	76	76	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	886													
28	27	78	78	0.5	1/2	1/2	Chord	3/4	8	1	1/8	1/8	1	887													
28	27	157/2	157/2	0.5	5/8	5/8	Chord	3/4	8	1	1/8	1/8	1	888													
28	27	76	76	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	889	-gen;												
28	27	78	78	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	890	drauf												
28	27	76	76	1.0	0	0	Chord	3/4	9	2	1/4	1/4	1	891													
28	27	77	77	1.0	1/4	1/4	Chord	3/4	9	2	1/4	1/4	1	892													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	893													
28	27	76	76	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	894													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	895													
28	27	76	76	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	896													
28	27	78	78	0.5	1/2	1/2	Chord	3/4	11	1	1/8	1/8	1	897													
28	27	157/2	157/2	0.5	5/8	5/8	Chord	3/4	11	1	1/8	1/8	1	898													
28	27	76	76	2.0	0	0	Chord	3/4	11	2	1/2	1/2	1	899													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	11	2	1/4	1/4	1	900													
28	27	76	76	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	901													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	902													
28	27	76	76	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	903													
28	27	78	78	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	904													
29	28	79	79	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	905													
29	28	80	80	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	906													
29	28	81	81	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	907													
29	28	79	79	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	908													
29	28	80	80	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	909													
29	28	81	81	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	910													
29	28	79	79	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	911													
29	28	81	81	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	912													
29	28	79	79	1.0	0	0	Chord	3/4	8	1	1/4	1/4	1	913													
29	28	80	80	2.0	1/4	1/4	Chord	3/4	8	1	1/2	1/2	1	914													
29	28	79	79	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	915	sin-												53
29	28	80	80	1.0	1/4	1/4	Chord	3/4	9	1	1/4	1/4	1	916													
29	28	81	81	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	917	-gen												
29	28	79	79	2.0	0	0	Chord	3/4	9	2	1/2	1/2	1	918													
29	28	81	81	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	919													
29	28	79	79	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	920													54
29	28	80	80	1.0	1/4	1/4	Chord	3/4	10	1	1/4	1/4	1	921													
29	28	81	81	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	922													
29	28	79	79	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	923													
29	28	80	80	2.0	1/4	1/4	Chord	3/4	11	1	1/2	1/2	1	924													
29	28	79	79	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	925													55
29	28	159/2	159/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	926													55
29	28	80	80	0.5	1/4	1/4	Chord	3/4	11	2	1/8	1/8	1	927													55
29	28	161/2	161/2	0.5	3/8	3/8	Chord	3/4	11	2	1/8	1/8	1	928													55
29	28	81	81	0.5	1/2	1/2	Chord	3/4	11	2	1/8	1/8	1	929													55
29	28	163/2	163/2	0.5	5/8	5/8	Chord	3/4	11	2	1/8	1/8	1	930													55
29	28	79	79	0.0	0	0	FiguredBass	3/4	12	1	0												1/8	6			
29	28	79	79	0.5	0	0	Chord	3/4	12	1	1/8	1/8	1	931													
29	28	159/2	159/2	0.5	1/8	1/8	Chord	3/4	12	1	1/8	1/8	1	932													
29	28	80	80	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/8	6			
29	28	80	80	0.5	1/4	1/4	Chord	3/4	12	1	1/8	1/8	1	933													
29	28	161/2	161/2	0.5	3/8	3/8	Chord	3/4	12	1	1/8	1/8	1	934													
29	28	81	81	0.5	1/2	1/2	Chord	3/4	12	1	1/8	1/8	1	935													
29	28	163/2	163/2	0.5	5/8	5/8	Chord	3/4	12	1	1/8	1/8	1	936													
29	28	79	79	0.5	0	0	Chord	3/4	13	1	1/8	1/8	1	937													
29	28	159/2	159/2	0.5	1/8	1/8	Chord	3/4	13	1	1/8	1/8	1	938													
29	28	80	80	0.5	1/4	1/4	Chord	3/4	13	1	1/8	1/8	1	939													
29	28	161/2	161/2	0.5	3/8	3/8	Chord	3/4	13	1	1/8	1/8	1	940													
29	28	81	81	0.5	1/2	1/2	Chord	3/4	13	1	1/8	1/8	1	941													
29	28	163/2	163/2	0.5	5/8	5/8	Chord	3/4	13	1	1/8	1/8	1	942													
30	29	83	83	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0					
30	29	82	82	0.5	0	0	Chord	3/4	5	1	1/8	1/8	1	943													
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	5	1	1/8	1/8	1	944													
30	29	83	83	2.0	1/4	1/4	Chord	3/4	5	1	1/2	1/2	1	945			ornamentTrill										
30	29	82	82	0.5	0	0	Chord	3/4	6	1	1/8	1/8	1	946													
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	6	1	1/8	1/8	1	947													
30	29	83	83	2.0	1/4	1/4	Chord	3/4	6	1	1/2	1/2	1	948			ornamentTrill										
30	29	82	82	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	949													
30	29	84	84	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	950													
30	29	82	82	0.5	0	0	Chord	3/4	8	1	1/8	1/8	1	951													56
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	8	1	1/8	1/8	1	952													56
30	29	83	83	1.0	1/4	1/4	Chord	3/4	8	1	1/4	1/4	1	953													
30	29	84	84	0.5	1/2	1/2	Chord	3/4	8	1	1/8	1/8	1	954													
30	29	169/2	169/2	0.5	5/8	5/8	Chord	3/4	8	1	1/8	1/8	1	955													
30	29	82	82	0.5	0	0	Chord	3/4	9	1	1/8	1/8	1	956	wir												
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	9	1	1/8	1/8	1	957													
30	29	83	83	2.0	1/4	1/4	Chord	3/4	9	1	1/2	1/2	1	958			ornamentTrill										
30	29	82	82	2.0	0	0	Chord	3/4	9	2	1/2	1/2	1	959													
30	29	84	84	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	960	zur												
30	29	82	82	0.5	0	0	Chord	3/4	10	1	1/8	1/8	1	961													
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	10	1	1/8	1/8	1	962													
30	29	83	83	2.0	1/4	1/4	Chord	3/4	10	1	1/2	1/2	1	963			ornamentTrill										
30	29	82	82	0.5	0	0	Chord	3/4	11	1	1/8	1/8	1	964													57
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	11	1	1/8	1/8	1	965													57
30	29	83	83	1.0	1/4	1/4	Chord	3/4	11	1	1/4	1/4	1	966													
30	29	84	84	0.5	1/2	1/2	Chord	3/4	11	1	1/8	1/8	1	967													
30	29	169/2	169/2	0.5	5/8	5/8	Chord	3/4	11	1	1/8	1/8	1	968													
30	29	82	82	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	969													
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	970													
30	29	83	83	1.0	1/4	1/4	Chord	3/4	11	2	1/4	1/4	1	971													
30	29	84	84	1.0	1/2	1/2	Chord	3/4	11	2	1/4	1/4	1	972													
30	29	82	82	0.0	0	0	FiguredBass	3/4	12	1	0												1/8	6			
30	29	82	82	0.5	0	0	Chord	3/4	12	1	1/8	1/8	1	973													
30	29	165/2	165/2	0.0	1/8	1/8	FiguredBass	3/4	12	1	0												1/8	6	4		
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	12	1	1/8	1/8	1	974													
30	29	83	83	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/4	6	5		
30	29	83	83	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	975													
30	29	84	84	0.0	1/2	1/2	FiguredBass	3/4	12	1	0												1/4	#			
30	29	84	84	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	976													
30	29	82	82	0.5	0	0	Chord	3/4	13	1	1/8	1/8	1	977													
30	29	165/2	165/2	0.5	1/8	1/8	Chord	3/4	13	1	1/8	1/8	1	978													
30	29	83	83	1.0	1/4	1/4	Chord	3/4	13	1	1/4	1/4	1	979													
30	29	84	84	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	980													
31	30	85	85	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	981													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	982													
31	30	85	85	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	983													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	984													
31	30	85	85	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	985													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	986													
31	30	85	85	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	987													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	988													58
31	30	85	85	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	989	Stund:												
31	30	87	87	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	990	A-												
31	30	85	85	2.0	0	0	Chord	3/4	9	2	1/2	1/2	1	991													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	992													59
31	30	85	85	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	993													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	994													
31	30	85	85	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	995													
31	30	87	87	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	996													60
31	30	85	85	2.0	0	0	Chord	3/4	11	2	1/2	1/2	1	997													
31	30	87	87	0.5	1/2	1/2	Chord	3/4	11	2	1/8	1/8	1	998													61
31	30	175/2	175/2	0.5	5/8	5/8	Chord	3/4	11	2	1/8	1/8	1	999													61
31	30	85	85	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	1000													
31	30	87	87	0.5	1/2	1/2	Chord	3/4	12	1	1/8	1/8	1	1001													
31	30	175/2	175/2	0.5	5/8	5/8	Chord	3/4	12	1	1/8	1/8	1	1002													
31	30	85	85	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	1003													
31	30	87	87	0.5	1/2	1/2	Chord	3/4	13	1	1/8	1/8	1	1004													
31	30	175/2	175/2	0.5	5/8	5/8	Chord	3/4	13	1	1/8	1/8	1	1005													
32	31	88	88	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	1006													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1007													
32	31	88	88	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	1008													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1009													
32	31	88	88	0.5	0	0	Chord	3/4	7	1	1/8	1/8	1	1010													
32	31	177/2	177/2	0.5	1/8	1/8	Chord	3/4	7	1	1/8	1/8	1	1011													
32	31	89	89	0.5	1/4	1/4	Chord	3/4	7	1	1/8	1/8	1	1012													
32	31	179/2	179/2	0.5	3/8	3/8	Chord	3/4	7	1	1/8	1/8	1	1013													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	1014													
32	31	88	88	1.0	0	0	Chord	3/4	8	1	1/4	1/4	1	1015													
32	31	89	89	1.0	1/4	1/4	Chord	3/4	8	1	1/4	1/4	1	1016													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	1017													
32	31	88	88	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1018	-men												
32	31	90	90	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1019	wir												
32	31	88	88	0.5	0	0	Chord	3/4	9	2	1/8	1/8	1	1020													59
32	31	177/2	177/2	0.5	1/8	1/8	Chord	3/4	9	2	1/8	1/8	1	1021													59
32	31	89	89	0.5	1/4	1/4	Chord	3/4	9	2	1/8	1/8	1	1022													59
32	31	179/2	179/2	0.5	3/8	3/8	Chord	3/4	9	2	1/8	1/8	1	1023													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	1024													
32	31	88	88	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	1025													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	1026													
32	31	88	88	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	1027													
32	31	89	89	1.0	1/4	1/4	Chord	3/4	11	1	1/4	1/4	1	1028													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	1029													
32	31	88	88	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	1030													61
32	31	177/2	177/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	1031													
32	31	89	89	0.5	1/4	1/4	Chord	3/4	11	2	1/8	1/8	1	1032													
32	31	179/2	179/2	0.5	3/8	3/8	Chord	3/4	11	2	1/8	1/8	1	1033													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	11	2	1/4	1/4	1	1034													
32	31	88	88	0.0	0	0	FiguredBass	3/4	12	1	0												1/8	6			
32	31	88	88	0.5	0	0	Chord	3/4	12	1	1/8	1/8	1	1035													
32	31	177/2	177/2	0.5	1/8	1/8	Chord	3/4	12	1	1/8	1/8	1	1036													
32	31	89	89	0.5	1/4	1/4	Chord	3/4	12	1	1/8	1/8	1	1037													
32	31	179/2	179/2	0.5	3/8	3/8	Chord	3/4	12	1	1/8	1/8	1	1038													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	1039													
32	31	88	88	0.5	0	0	Chord	3/4	13	1	1/8	1/8	1	1040													
32	31	177/2	177/2	0.5	1/8	1/8	Chord	3/4	13	1	1/8	1/8	1	1041													
32	31	89	89	0.5	1/4	1/4	Chord	3/4	13	1	1/8	1/8	1	1042													
32	31	179/2	179/2	0.5	3/8	3/8	Chord	3/4	13	1	1/8	1/8	1	1043													
32	31	90	90	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	1044													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1045													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1046													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1047													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1048													
33	32	91	91	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	1049													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1050													
33	32	91	91	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	1051													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1052													
33	32	91	91	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	1053													
33	32	92	92	1.0	1/4	1/4	Chord	3/4	7	1	1/4	1/4	1	1054													
33	32	93	93	0.5	1/2	1/2	Chord	3/4	7	1	1/8	1/8	1	1055													
33	32	187/2	187/2	0.5	5/8	5/8	Chord	3/4	7	1	1/8	1/8	1	1056													
33	32	91	91	1.0	0	0	Chord	3/4	8	1	1/4	1/4	1	1057													
33	32	92	92	1.0	1/4	1/4	Chord	3/4	8	1	1/4	1/4	1	1058													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	1059													
33	32	91	91	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1060	wer-												
33	32	93	93	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1061	-den's												
33	32	91	91	1.0	0	0	Chord	3/4	9	2	1/4	1/4	1	1062	wer-												
33	32	92	92	1.0	1/4	1/4	Chord	3/4	9	2	1/4	1/4	1	1063	-den's												
33	32	93	93	0.5	1/2	1/2	Chord	3/4	9	2	1/8	1/8	1	1064	er-												
33	32	187/2	187/2	0.5	5/8	5/8	Chord	3/4	9	2	1/8	1/8	1	1065													
33	32	91	91	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	1066													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	1067													
33	32	91	91	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	1068													
33	32	92	92	1.0	1/4	1/4	Chord	3/4	11	1	1/4	1/4	1	1069													
33	32	93	93	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	1070													
33	32	91	91	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	1071													
33	32	183/2	183/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	1072													
33	32	92	92	0.5	1/4	1/4	Chord	3/4	11	2	1/8	1/8	1	1073													
33	32	185/2	185/2	0.5	3/8	3/8	Chord	3/4	11	2	1/8	1/8	1	1074													
33	32	93	93	0.5	1/2	1/2	Chord	3/4	11	2	1/8	1/8	1	1075													
33	32	187/2	187/2	0.5	5/8	5/8	Chord	3/4	11	2	1/8	1/8	1	1076													
33	32	91	91	0.0	0	0	FiguredBass	3/4	12	1	0												1/8	6	5		
33	32	91	91	0.5	0	0	Chord	3/4	12	1	1/8	1/8	1	1077													
33	32	183/2	183/2	0.5	1/8	1/8	Chord	3/4	12	1	1/8	1/8	1	1078													
33	32	92	92	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/8	6	4		
33	32	92	92	0.5	1/4	1/4	Chord	3/4	12	1	1/8	1/8	1	1079													
33	32	185/2	185/2	0.5	3/8	3/8	Chord	3/4	12	1	1/8	1/8	1	1080													
33	32	93	93	0.0	1/2	1/2	FiguredBass	3/4	12	1	0												1/8	5			
33	32	93	93	0.5	1/2	1/2	Chord	3/4	12	1	1/8	1/8	1	1081													
33	32	187/2	187/2	0.5	5/8	5/8	Chord	3/4	12	1	1/8	1/8	1	1082													
33	32	91	91	0.5	0	0	Chord	3/4	13	1	1/8	1/8	1	1083													
33	32	183/2	183/2	0.5	1/8	1/8	Chord	3/4	13	1	1/8	1/8	1	1084													
33	32	92	92	0.5	1/4	1/4	Chord	3/4	13	1	1/8	1/8	1	1085													
33	32	185/2	185/2	0.5	3/8	3/8	Chord	3/4	13	1	1/8	1/8	1	1086													
33	32	93	93	0.5	1/2	1/2	Chord	3/4	13	1	1/8	1/8	1	1087													
33	32	187/2	187/2	0.5	5/8	5/8	Chord	3/4	13	1	1/8	1/8	1	1088													
34	33	94	94	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0					
34	33	94	94	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1089													
34	33	189/2	189/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1090													
34	33	95	95	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1091													
34	33	191/2	191/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1092													
34	33	96	96	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1093													
34	33	193/2	193/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1094													
34	33	94	94	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1095													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	1096			ornamentTrill										
34	33	94	94	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1097													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	1098													
34	33	94	94	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1099													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	1100													
34	33	94	94	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1101													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	5	1	1/2	1/2	1	1102													
34	33	94	94	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1103													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	6	1	1/2	1/2	1	1104													
34	33	94	94	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	1105													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	7	1	1/2	1/2	1	1106													
34	33	94	94	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	1107													62
34	33	96	96	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	1108													
34	33	94	94	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	1109	er-												
34	33	95	95	2.0	1/4	1/4	Chord	3/4	9	1	1/2	1/2	1	1110	-lan-												
34	33	94	94	1.0	0	0	Chord	3/4	9	2	1/4	1/4	1	1111	-lan-												
34	33	95	95	2.0	1/4	1/4	Chord	3/4	9	2	1/2	1/2	1	1112													
34	33	94	94	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	1113													
34	33	95	95	2.0	1/4	1/4	Chord	3/4	10	1	1/2	1/2	1	1114													
34	33	94	94	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	1115													63
34	33	96	96	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	1116													
34	33	94	94	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	1117													64
34	33	189/2	189/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	1118													64
34	33	95	95	2.0	1/4	1/4	Chord	3/4	11	2	1/2	1/2	1	1119													
34	33	94	94	0.0	0	0	FiguredBass	3/4	12	1	0												1/8	5	2		
34	33	94	94	0.5	0	0	Chord	3/4	12	1	1/8	1/8	1	1120													
34	33	189/2	189/2	0.0	1/8	1/8	FiguredBass	3/4	12	1	0												1/8				
34	33	189/2	189/2	0.5	1/8	1/8	Chord	3/4	12	1	1/8	1/8	1	1121													
34	33	95	95	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/4				
34	33	95	95	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	1122													
34	33	96	96	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	1123													
34	33	94	94	0.5	0	0	Chord	3/4	13	1	1/8	1/8	1	1124													
34	33	189/2	189/2	0.5	1/8	1/8	Chord	3/4	13	1	1/8	1/8	1	1125													
34	33	95	95	1.0	1/4	1/4	Chord	3/4	13	1	1/4	1/4	1	1126													
34	33	96	96	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	1127													
35	34	97	97	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1128													
35	34	99	99	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0					
35	34	97	97	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1129													
35	34	97	97	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	1130													
35	34	97	97	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	1131													
35	34	97	97	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	1132													
35	34	99	99	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1133													
35	34	97	97	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	1134													
35	34	99	99	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1135													
35	34	97	97	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	1136													
35	34	99	99	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	1137													
35	34	97	97	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	1138													
35	34	99	99	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	1139													
35	34	97	97	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1140	-gen,												
35	34	99	99	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1141	glaub'n												
35	34	97	97	2.0	0	0	Chord	3/4	9	2	1/2	1/2	1	1142	-gen,												
35	34	99	99	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	1143													
35	34	97	97	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	1144													
35	34	99	99	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	1145													
35	34	97	97	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	1146													
35	34	99	99	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	1147													
35	34	97	97	2.0	0	0	Chord	3/4	11	2	1/2	1/2	1	1148													
35	34	99	99	0.5	1/2	1/2	Chord	3/4	11	2	1/8	1/8	1	1149													65
